run_id,method,buffer_size,source,server_step,client_trips_total,node_id,device_type,staleness
f8r1yqsh,fedbuff,5,network_stressor_sweep,19,91,3881793369496197376,rpi4,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,19,92,14244411391788972660,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,19,93,2941161713698846158,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,19,94,17865354463084643977,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,19,95,13203157195360056689,rpi4,4
f8r1yqsh,fedbuff,5,network_stressor_sweep,20,96,2597728084587060721,rpi5,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,20,97,8335552894148306858,rpi5,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,20,98,14273504822268314706,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,20,99,8772456477865701634,rpi4,4
f8r1yqsh,fedbuff,5,network_stressor_sweep,20,100,8604023571656330016,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,21,101,16788588506036931967,rpi4,5
f8r1yqsh,fedbuff,5,network_stressor_sweep,21,102,2149541508140645213,rpi5,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,21,103,15850264181746673684,rpi5,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,21,104,14244411391788972660,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,21,105,8335552894148306858,rpi5,1
f8r1yqsh,fedbuff,5,network_stressor_sweep,22,106,2941161713698846158,rpi5,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,22,107,2597728084587060721,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,22,108,17865354463084643977,rpi5,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,22,109,15227569813693182211,rpi4,4
f8r1yqsh,fedbuff,5,network_stressor_sweep,22,110,1287847929735971682,rpi5,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,23,111,8604023571656330016,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,23,112,2149541508140645213,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,23,113,14244411391788972660,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,23,114,15850264181746673684,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,23,115,3881793369496197376,rpi4,4
f8r1yqsh,fedbuff,5,network_stressor_sweep,24,116,14273504822268314706,rpi5,4
f8r1yqsh,fedbuff,5,network_stressor_sweep,24,117,13203157195360056689,rpi4,4
f8r1yqsh,fedbuff,5,network_stressor_sweep,24,118,8335552894148306858,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,24,119,17865354463084643977,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,24,120,2597728084587060721,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,25,121,2941161713698846158,rpi5,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,25,122,15850264181746673684,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,25,123,8604023571656330016,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,25,124,8772456477865701634,rpi4,5
f8r1yqsh,fedbuff,5,network_stressor_sweep,25,125,1287847929735971682,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,26,126,15227569813693182211,rpi4,4
f8r1yqsh,fedbuff,5,network_stressor_sweep,26,127,14244411391788972660,rpi5,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,26,128,2149541508140645213,rpi5,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,26,129,8335552894148306858,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,26,130,14273504822268314706,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,27,131,16788588506036931967,rpi4,6
f8r1yqsh,fedbuff,5,network_stressor_sweep,27,132,3881793369496197376,rpi4,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,27,133,2941161713698846158,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,27,134,2597728084587060721,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,27,135,17865354463084643977,rpi5,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,28,136,2149541508140645213,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,28,137,8335552894148306858,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,28,138,14244411391788972660,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,28,139,13203157195360056689,rpi4,4
f8r1yqsh,fedbuff,5,network_stressor_sweep,28,140,15850264181746673684,rpi5,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,29,141,8604023571656330016,rpi5,4
f8r1yqsh,fedbuff,5,network_stressor_sweep,29,142,1287847929735971682,rpi5,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,29,143,14273504822268314706,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,29,144,2941161713698846158,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,29,145,2597728084587060721,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,30,146,15227569813693182211,rpi4,4
f8r1yqsh,fedbuff,5,network_stressor_sweep,30,147,17865354463084643977,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,30,148,8772456477865701634,rpi4,5
f8r1yqsh,fedbuff,5,network_stressor_sweep,30,149,8335552894148306858,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,30,150,3881793369496197376,rpi4,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,31,151,14244411391788972660,rpi5,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,31,152,2149541508140645213,rpi5,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,31,153,8604023571656330016,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,31,154,2941161713698846158,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,31,155,15850264181746673684,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,32,156,2597728084587060721,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,32,157,1287847929735971682,rpi5,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,32,158,14273504822268314706,rpi5,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,32,159,13203157195360056689,rpi4,4
f8r1yqsh,fedbuff,5,network_stressor_sweep,32,160,8335552894148306858,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,33,161,17865354463084643977,rpi5,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,33,162,16788588506036931967,rpi4,6
f8r1yqsh,fedbuff,5,network_stressor_sweep,33,163,14244411391788972660,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,33,164,15227569813693182211,rpi4,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,33,165,8604023571656330016,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,34,166,2149541508140645213,rpi5,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,34,167,2941161713698846158,rpi5,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,34,168,14273504822268314706,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,34,169,3881793369496197376,rpi4,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,34,170,1287847929735971682,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,35,171,15850264181746673684,rpi5,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,35,172,2597728084587060721,rpi5,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,35,173,2149541508140645213,rpi5,1
f8r1yqsh,fedbuff,5,network_stressor_sweep,35,174,8335552894148306858,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,35,175,17865354463084643977,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,36,176,8772456477865701634,rpi4,6
f8r1yqsh,fedbuff,5,network_stressor_sweep,36,177,14244411391788972660,rpi5,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,36,178,8604023571656330016,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,36,179,13203157195360056689,rpi4,4
f8r1yqsh,fedbuff,5,network_stressor_sweep,36,180,2941161713698846158,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,37,181,2597728084587060721,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,37,182,1287847929735971682,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,37,183,15850264181746673684,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,37,184,8335552894148306858,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,37,185,2149541508140645213,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,38,186,3881793369496197376,rpi4,4
f8r1yqsh,fedbuff,5,network_stressor_sweep,38,187,14273504822268314706,rpi5,4
f8r1yqsh,fedbuff,5,network_stressor_sweep,38,188,15227569813693182211,rpi4,5
f8r1yqsh,fedbuff,5,network_stressor_sweep,38,189,8604023571656330016,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,38,190,16788588506036931967,rpi4,5
f8r1yqsh,fedbuff,5,network_stressor_sweep,39,191,17865354463084643977,rpi5,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,39,192,14244411391788972660,rpi5,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,39,193,2941161713698846158,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,39,194,1287847929735971682,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,39,195,8335552894148306858,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,40,196,15850264181746673684,rpi5,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,40,197,13203157195360056689,rpi4,4
f8r1yqsh,fedbuff,5,network_stressor_sweep,40,198,2597728084587060721,rpi5,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,40,199,2149541508140645213,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,40,200,14273504822268314706,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,41,201,17865354463084643977,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,41,202,14244411391788972660,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,41,203,8604023571656330016,rpi5,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,41,204,8772456477865701634,rpi4,5
f8r1yqsh,fedbuff,5,network_stressor_sweep,41,205,2941161713698846158,rpi5,2
f8r1yqsh,fedbuff,5,network_stressor_sweep,42,206,1287847929735971682,rpi5,3
f8r1yqsh,fedbuff,5,network_stressor_sweep,42,207,2597728084587060721,rpi5,2
